"act_type","final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
"6",1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,0.0,2076.0
"7",1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2076.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2076.0
"1",1.0,63.0,70.0,84.0,38.0,100.0,130.0,37.0,30.0,50.0,90.0,2077.0
"2",1.0,1.0,0.0,10.0,0.0,13.0,2.0,16.0,0.0,0.0,0.0,2077.0
"3",1.0,11.0,3.0,3.0,1.0,5.0,3.0,9.0,0.0,7.0,0.0,2077.0
"4",1.0,30.0,24.0,45.0,17.0,36.0,39.0,15.0,13.0,14.0,16.0,2077.0
"5",1.0,0.0,0.0,17.0,0.0,13.0,20.0,14.0,17.0,0.0,0.0,2077.0
"6",1.0,4.0,0.0,1.0,0.0,1.0,3.0,15.0,0.0,4.0,0.0,2077.0
"7",1.0,12.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2077.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0
"14",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0
"1",1.0,7.0,9.0,9.0,0.0,0.0,2.0,15.0,2.0,2.0,0.0,2078.0
"2",1.0,1.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2078.0
"3",1.0,14.0,22.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,2078.0
"4",1.0,18.0,36.0,19.0,6.0,4.0,3.0,14.0,6.0,5.0,2.0,2078.0
"5",1.0,0.0,0.0,14.0,0.0,12.0,12.0,12.0,14.0,0.0,0.0,2078.0
"6",1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2078.0
"7",1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2078.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0
"1",1.0,28.0,248.0,161.0,131.0,6.0,0.0,16.0,29.0,7.0,5.0,2079.0
"2",1.0,0.0,60.0,14.0,0.0,11.0,0.0,48.0,0.0,0.0,0.0,2079.0
"3",1.0,5.0,11.0,5.0,8.0,18.0,0.0,7.0,21.0,9.0,1.0,2079.0
"4",1.0,29.0,127.0,95.0,48.0,18.0,9.0,34.0,36.0,11.0,3.0,2079.0
"5",1.0,1.0,0.0,33.0,28.0,2.0,14.0,13.0,12.0,0.0,0.0,2079.0
"6",1.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,7.0,7.0,0.0,2079.0
"7",1.0,5.0,4.0,1.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,2079.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0
"1",1.0,0.0,6.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,2080.0
"2",1.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,6.0,0.0,0.0,2080.0
"3",1.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,20.0,1.0,0.0,2080.0
"4",1.0,0.0,8.0,11.0,5.0,0.0,7.0,9.0,20.0,3.0,0.0,2080.0
"5",1.0,0.0,0.0,26.0,26.0,0.0,16.0,15.0,17.0,0.0,0.0,2080.0
"6",1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2080.0
"7",1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2080.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0
"1",1.0,11.0,28.0,0.0,9.0,8.0,11.0,1.0,2.0,0.0,2.0,2081.0
"2",1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2081.0
"3",1.0,2.0,3.0,0.0,0.0,0.0,12.0,2.0,6.0,12.0,0.0,2081.0
"4",1.0,8.0,29.0,5.0,6.0,32.0,52.0,35.0,24.0,26.0,14.0,2081.0
"5",1.0,0.0,0.0,13.0,14.0,13.0,0.0,12.0,14.0,0.0,0.0,2081.0
"6",1.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,2.0,26.0,0.0,2081.0
"7",1.0,2.0,4.0,0.0,1.0,9.0,5.0,13.0,6.0,0.0,4.0,2081.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2082.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,2082.0
"3",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2082.0
"4",0.0,0.0,0.0,16.0,0.0,1.0,4.0,6.0,16.0,4.0,0.0,2082.0
"5",0.0,0.0,0.0,14.0,0.0,13.0,13.0,12.0,32.0,0.0,0.0,2082.0
"6",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2082.0
"7",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.0
"1",1.0,0.0,149.0,123.0,2.0,89.0,6.0,0.0,40.0,11.0,62.0,2083.0
"2",1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2083.0
"3",1.0,2.0,34.0,18.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2083.0
"4",1.0,6.0,87.0,59.0,8.0,56.0,10.0,10.0,14.0,5.0,8.0,2083.0
"5",1.0,0.0,1.0,27.0,12.0,34.0,0.0,17.0,15.0,0.0,0.0,2083.0
"6",1.0,2.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0
"7",1.0,2.0,8.0,8.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,2083.0
"9",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0
"14",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0
"1",1.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,1.0,28.0,8.0,2084.0
"2",1.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,2084.0
"3",1.0,4.0,0.0,0.0,2.0,1.0,15.0,0.0,13.0,10.0,0.0,2084.0
"4",1.0,7.0,1.0,0.0,0.0,2.0,10.0,0.0,9.0,12.0,1.0,2084.0
"5",1.0,0.0,0.0,14.0,0.0,19.0,27.0,0.0,13.0,0.0,0.0,2084.0
"6",1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0,2084.0
"7",1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,6.0,0.0,2084.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0
"1",0.0,0.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"4",0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"9",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0
"1",0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2086.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2086.0
"3",0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2086.0
"4",0.0,0.0,12.0,6.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,2086.0
"5",0.0,0.0,0.0,16.0,0.0,12.0,2.0,12.0,12.0,0.0,0.0,2086.0
"6",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2086.0
"7",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2086.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"2",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"3",1.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"4",1.0,0.0,15.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2087.0
"5",1.0,0.0,2.0,14.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2087.0
"6",1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"7",1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
"1",0.0,0.0,10.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2088.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2088.0
"3",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"4",0.0,0.0,2.0,19.0,0.0,9.0,1.0,5.0,0.0,0.0,0.0,2088.0
"5",0.0,0.0,0.0,13.0,0.0,17.0,12.0,1.0,0.0,0.0,0.0,2088.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"9",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2088.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0
"1",1.0,243.0,142.0,63.0,14.0,13.0,9.0,3.0,0.0,3.0,21.0,2089.0
"2",1.0,1.0,33.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,2089.0
"3",1.0,26.0,30.0,6.0,0.0,2.0,0.0,7.0,10.0,4.0,0.0,2089.0
"4",1.0,32.0,58.0,33.0,7.0,18.0,5.0,19.0,16.0,10.0,2.0,2089.0
"5",1.0,1.0,16.0,1.0,13.0,14.0,0.0,18.0,0.0,0.0,0.0,2089.0
"6",1.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,2089.0
"7",1.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
"14",1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.0
"1",1.0,9.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0
"2",1.0,2.0,2.0,0.0,6.0,7.0,2.0,15.0,1.0,0.0,0.0,2090.0
"3",1.0,6.0,11.0,0.0,4.0,2.0,1.0,2.0,8.0,0.0,0.0,2090.0
"4",1.0,32.0,35.0,15.0,8.0,11.0,4.0,14.0,15.0,1.0,0.0,2090.0
"5",1.0,0.0,0.0,14.0,12.0,12.0,0.0,24.0,0.0,0.0,0.0,2090.0
"6",1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2090.0
"7",1.0,11.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2090.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0
"14",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"3",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"4",0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2091.0
"5",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"6",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"7",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
"1",1.0,0.0,23.0,1.0,1.0,0.0,0.0,21.0,0.0,10.0,7.0,2092.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,2092.0
"3",1.0,1.0,11.0,15.0,4.0,11.0,7.0,6.0,8.0,3.0,3.0,2092.0
"4",1.0,2.0,42.0,35.0,11.0,34.0,21.0,21.0,64.0,14.0,5.0,2092.0
"5",1.0,0.0,2.0,20.0,22.0,0.0,30.0,14.0,19.0,0.0,7.0,2092.0
"6",1.0,0.0,7.0,12.0,3.0,15.0,5.0,3.0,7.0,3.0,2.0,2092.0
"7",1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2092.0
"9",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0
"1",1.0,50.0,38.0,14.0,9.0,3.0,4.0,7.0,4.0,0.0,1.0,2093.0
"2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2093.0
"3",1.0,12.0,2.0,0.0,0.0,0.0,4.0,5.0,21.0,0.0,0.0,2093.0
"4",1.0,26.0,25.0,19.0,4.0,22.0,19.0,10.0,16.0,2.0,4.0,2093.0
"5",1.0,0.0,0.0,29.0,1.0,31.0,29.0,25.0,15.0,0.0,0.0,2093.0
"6",1.0,6.0,0.0,0.0,0.0,0.0,2.0,15.0,19.0,0.0,0.0,2093.0
"7",1.0,1.0,3.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,2093.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0
"1",1.0,30.0,44.0,21.0,0.0,0.0,0.0,8.0,10.0,0.0,3.0,2094.0
"2",1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,2094.0
"3",1.0,23.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,2094.0
"4",1.0,18.0,20.0,24.0,6.0,11.0,8.0,18.0,16.0,3.0,3.0,2094.0
"5",1.0,0.0,1.0,20.0,15.0,0.0,13.0,12.0,15.0,1.0,0.0,2094.0
"6",1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2094.0
"7",1.0,9.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2094.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0
"1",1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2095.0
"2",1.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2095.0
"3",1.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,2095.0
"4",1.0,2.0,8.0,2.0,0.0,4.0,0.0,12.0,3.0,7.0,0.0,2095.0
"5",1.0,0.0,0.0,14.0,0.0,14.0,0.0,13.0,12.0,0.0,0.0,2095.0
"6",1.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,2095.0
"7",1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
"1",1.0,0.0,49.0,12.0,5.0,0.0,0.0,9.0,17.0,0.0,7.0,2096.0
"2",1.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2096.0
"3",1.0,3.0,9.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,9.0,2096.0
"4",1.0,3.0,27.0,19.0,3.0,10.0,6.0,12.0,27.0,3.0,15.0,2096.0
"5",1.0,0.0,0.0,16.0,0.0,14.0,1.0,14.0,12.0,0.0,0.0,2096.0
"6",1.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,2096.0
"7",1.0,1.0,4.0,8.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,2096.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0
"1",1.0,23.0,226.0,95.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,2097.0
"2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,2097.0
"3",1.0,7.0,19.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2097.0
"4",1.0,13.0,53.0,25.0,0.0,6.0,4.0,4.0,8.0,1.0,0.0,2097.0
"5",1.0,0.0,0.0,14.0,0.0,15.0,13.0,12.0,13.0,0.0,0.0,2097.0
"6",1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2097.0
"7",1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0
"9",1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0
"14",1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0
"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0
"2",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2098.0
"3",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2098.0
"4",1.0,0.0,2.0,2.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,2098.0
"5",1.0,0.0,0.0,20.0,0.0,12.0,23.0,0.0,16.0,0.0,0.0,2098.0
"6",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0
"7",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0
