,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12
15809,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15810,T0,11.0,1.0,7.0,14.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
15811,T1,0.0,0.0,3.0,21.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
15812,T2,47.0,3.0,7.0,28.0,14.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0
15813,T3,14.0,0.0,2.0,12.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15814,T4,56.0,0.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15815,T5,10.0,1.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15816,T6,37.0,15.0,7.0,37.0,25.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
15817,T7,33.0,1.0,20.0,30.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
15818,T8,25.0,0.0,6.0,15.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
15819,T9,5.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15820,T0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
15821,T1,135.0,19.0,20.0,55.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0
15822,T2,69.0,0.0,3.0,26.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
15823,T3,84.0,0.0,5.0,33.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
15824,T4,43.0,0.0,1.0,30.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
15825,T5,24.0,0.0,0.0,24.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
15826,T6,16.0,14.0,2.0,15.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
15827,T7,17.0,9.0,5.0,13.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
15828,T8,23.0,0.0,3.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
15829,T9,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15830,T0,86.0,0.0,10.0,43.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
15831,T1,798.0,0.0,20.0,260.0,24.0,8.0,18.0,16.0,0.0,0.0,1.0,0.0
15832,T2,620.0,7.0,41.0,280.0,20.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0
15833,T3,76.0,0.0,11.0,37.0,20.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
15834,T4,180.0,0.0,33.0,140.0,52.0,32.0,7.0,1.0,0.0,0.0,1.0,0.0
15835,T5,195.0,15.0,51.0,138.0,37.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0
15836,T6,469.0,13.0,62.0,236.0,21.0,39.0,16.0,1.0,0.0,0.0,0.0,0.0
15837,T7,207.0,0.0,23.0,76.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
15838,T8,129.0,0.0,48.0,82.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
15839,T9,187.0,0.0,25.0,119.0,0.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0
15840,T0,28.0,1.0,19.0,44.0,2.0,9.0,18.0,0.0,0.0,0.0,2.0,0.0
15841,T1,190.0,4.0,18.0,102.0,10.0,10.0,13.0,0.0,0.0,0.0,2.0,0.0
15842,T2,148.0,0.0,12.0,43.0,22.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0
15843,T3,33.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15844,T4,154.0,2.0,7.0,50.0,27.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
15845,T5,87.0,0.0,2.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15846,T6,54.0,5.0,4.0,30.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15847,T7,83.0,0.0,3.0,23.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
15848,T8,27.0,0.0,3.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
15849,T9,92.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15850,T0,3.0,2.0,10.0,25.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
15851,T1,253.0,0.0,14.0,129.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0
15852,T2,183.0,0.0,10.0,151.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
15853,T3,19.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15854,T4,150.0,0.0,9.0,89.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15855,T5,81.0,0.0,3.0,72.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15856,T6,99.0,11.0,9.0,53.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15857,T7,105.0,0.0,14.0,72.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15858,T8,83.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15859,T9,59.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15860,T0,17.0,1.0,19.0,49.0,0.0,12.0,13.0,0.0,0.0,0.0,2.0,0.0
15861,T1,330.0,25.0,60.0,158.0,0.0,12.0,18.0,1.0,0.0,0.0,6.0,3.0
15862,T2,138.0,7.0,4.0,69.0,19.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
15863,T3,82.0,0.0,0.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15864,T4,134.0,1.0,7.0,69.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0
15865,T5,113.0,10.0,8.0,82.0,22.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0
15866,T6,69.0,18.0,1.0,49.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15867,T7,5.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15868,T8,73.0,0.0,9.0,30.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0
15869,T9,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15870,T0,27.0,1.0,15.0,19.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
15871,T1,52.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15872,T2,10.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15873,T3,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15874,T4,9.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15875,T5,5.0,6.0,0.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15876,T6,0.0,11.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15877,T7,6.0,0.0,7.0,9.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
15878,T8,2.0,0.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
15879,T9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15880,T0,0.0,0.0,7.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
15881,T1,56.0,2.0,4.0,18.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
15882,T2,53.0,19.0,25.0,35.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
15883,T3,6.0,0.0,0.0,6.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15884,T4,33.0,5.0,6.0,17.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15885,T5,22.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15886,T6,9.0,1.0,1.0,10.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
15887,T7,4.0,2.0,8.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15888,T8,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15889,T9,4.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15890,T0,0.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15891,T1,8.0,1.0,19.0,24.0,13.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0
15892,T2,2.0,0.0,0.0,17.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15893,T3,0.0,0.0,0.0,15.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15894,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15895,T5,0.0,0.0,0.0,15.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15896,T6,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15897,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15898,T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15899,T9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15900,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15901,T1,78.0,5.0,26.0,70.0,4.0,9.0,16.0,0.0,0.0,0.0,3.0,0.0
15902,T2,283.0,16.0,4.0,74.0,22.0,4.0,10.0,0.0,0.0,0.0,4.0,0.0
15903,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15904,T4,19.0,0.0,2.0,20.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15905,T5,34.0,0.0,0.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15906,T6,16.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15907,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15908,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15909,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15910,T0,0.0,1.0,6.0,20.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
15911,T1,80.0,2.0,7.0,63.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15912,T2,77.0,0.0,1.0,62.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15913,T3,29.0,0.0,0.0,48.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15914,T4,14.0,0.0,2.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15915,T5,21.0,16.0,5.0,135.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15916,T6,5.0,7.0,47.0,110.0,18.0,35.0,6.0,0.0,0.0,0.0,1.0,0.0
15917,T7,17.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15918,T8,12.0,0.0,7.0,33.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
15919,T9,6.0,0.0,4.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15920,T0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15921,T1,30.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
15922,T2,12.0,0.0,1.0,30.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
15923,T3,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
15924,T4,3.0,0.0,0.0,6.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15925,T5,0.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15926,T6,0.0,12.0,2.0,9.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15927,T7,2.0,0.0,4.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15928,T8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15929,T9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15930,T0,1.0,1.0,15.0,10.0,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0
15931,T1,0.0,0.0,6.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15932,T2,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15933,T3,2.0,0.0,3.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
15934,T4,6.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15935,T5,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15936,T6,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15937,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15938,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15939,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15940,T0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15941,T1,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15942,T2,7.0,0.0,5.0,20.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15943,T3,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15944,T4,0.0,0.0,0.0,2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15945,T5,0.0,0.0,0.0,8.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15946,T6,2.0,2.0,6.0,21.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
15947,T7,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15948,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15949,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15950,T0,28.0,0.0,22.0,50.0,0.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0
15951,T1,52.0,7.0,8.0,62.0,0.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0
15952,T2,22.0,0.0,8.0,50.0,26.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0
15953,T3,0.0,0.0,1.0,25.0,14.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
15954,T4,0.0,0.0,8.0,26.0,4.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0
15955,T5,3.0,0.0,18.0,53.0,38.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0
15956,T6,0.0,13.0,25.0,45.0,21.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0
15957,T7,0.0,0.0,12.0,27.0,20.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0
15958,T8,8.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15959,T9,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15960,T0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15961,T1,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15962,T2,2.0,0.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15963,T3,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15964,T4,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15965,T5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15966,T6,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15967,T7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15968,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15969,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15970,T0,17.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15971,T1,134.0,33.0,11.0,59.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15972,T2,87.0,15.0,6.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15973,T3,23.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15974,T4,64.0,12.0,6.0,64.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
15975,T5,13.0,8.0,2.0,24.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15976,T6,31.0,0.0,2.0,20.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
15977,T7,8.0,0.0,6.0,19.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
15978,T8,12.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15979,T9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15980,T0,23.0,0.0,10.0,28.0,2.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0
15981,T1,234.0,4.0,8.0,128.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0
15982,T2,511.0,0.0,3.0,207.0,17.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0
15983,T3,378.0,27.0,3.0,125.0,19.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
15984,T4,548.0,0.0,1.0,164.0,50.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
15985,T5,349.0,0.0,1.0,91.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15986,T6,393.0,19.0,3.0,80.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15987,T7,354.0,10.0,3.0,75.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
15988,T8,481.0,0.0,5.0,64.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
15989,T9,327.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15990,T0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15991,T1,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15992,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15993,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15994,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15995,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15996,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15997,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15998,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15999,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000,T0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16001,T1,70.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16002,T2,37.0,2.0,3.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16003,T3,24.0,0.0,0.0,11.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16004,T4,51.0,5.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16005,T5,26.0,0.0,1.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16006,T6,20.0,8.0,2.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16007,T7,20.0,0.0,3.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16008,T8,39.0,0.0,6.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
16009,T9,20.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16010,T0,12.0,0.0,4.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
16011,T1,70.0,7.0,14.0,32.0,18.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0
16012,T2,65.0,12.0,11.0,30.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
16013,T3,91.0,3.0,15.0,14.0,17.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
16014,T4,143.0,4.0,7.0,28.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
16015,T5,213.0,5.0,8.0,32.0,0.0,1.0,8.0,1.0,0.0,0.0,5.0,0.0
16016,T6,516.0,8.0,2.0,72.0,16.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0
16017,T7,247.0,4.0,7.0,42.0,13.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
16018,T8,441.0,0.0,23.0,58.0,0.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0
16019,T9,118.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16020,T0,0.0,0.0,7.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
16021,T1,53.0,2.0,23.0,73.0,1.0,19.0,11.0,1.0,0.0,0.0,0.0,0.0
16022,T2,10.0,0.0,1.0,27.0,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
16023,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16024,T4,32.0,0.0,3.0,38.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16025,T5,0.0,0.0,2.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
16026,T6,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16027,T7,0.0,10.0,12.0,52.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16028,T8,5.0,0.0,3.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
16029,T9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16030,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16031,T1,57.0,0.0,13.0,17.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0
16032,T2,93.0,0.0,10.0,20.0,18.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
16033,T3,24.0,0.0,4.0,10.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16034,T4,29.0,5.0,4.0,13.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
16035,T5,42.0,5.0,3.0,18.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
16036,T6,5.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16037,T7,28.0,7.0,18.0,18.0,15.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
16038,T8,18.0,1.0,9.0,4.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
16039,T9,9.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16040,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16041,T1,6.0,0.0,3.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
16042,T2,17.0,0.0,0.0,24.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
16043,T3,19.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16044,T4,68.0,0.0,1.0,20.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
16045,T5,37.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16046,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16047,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16048,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16049,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16050,T0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
16051,T1,39.0,0.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16052,T2,78.0,0.0,15.0,43.0,15.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
16053,T3,47.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16054,T4,31.0,0.0,0.0,11.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
16055,T5,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16056,T6,18.0,16.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16057,T7,15.0,2.0,19.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16058,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16059,T9,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16060,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16061,T1,41.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16062,T2,30.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16063,T3,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16064,T4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16065,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16066,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
