"act_type","final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0
"14",1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0
"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3640.0
"3",0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3640.0
"4",0.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,3640.0
"5",0.0,0.0,0.0,15.0,14.0,13.0,12.0,0.0,12.0,0.0,0.0,3640.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3640.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0
"1",1.0,30.0,149.0,167.0,66.0,38.0,25.0,45.0,33.0,55.0,0.0,3641.0
"2",1.0,0.0,4.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,3641.0
"3",1.0,6.0,23.0,7.0,2.0,0.0,0.0,2.0,7.0,9.0,0.0,3641.0
"4",1.0,27.0,81.0,70.0,27.0,19.0,21.0,17.0,22.0,29.0,0.0,3641.0
"5",1.0,0.0,1.0,16.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,3641.0
"6",1.0,70.0,35.0,6.0,7.0,11.0,8.0,4.0,20.0,18.0,0.0,3641.0
"7",1.0,7.0,19.0,15.0,10.0,13.0,7.0,3.0,5.0,4.0,0.0,3641.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0
"14",1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3641.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0
"1",1.0,63.0,127.0,76.0,102.0,16.0,25.0,6.0,1.0,31.0,0.0,3642.0
"2",1.0,2.0,13.0,5.0,24.0,0.0,22.0,17.0,9.0,0.0,0.0,3642.0
"3",1.0,27.0,12.0,11.0,39.0,2.0,8.0,2.0,11.0,1.0,0.0,3642.0
"4",1.0,25.0,51.0,47.0,51.0,18.0,29.0,18.0,34.0,10.0,0.0,3642.0
"5",1.0,0.0,1.0,14.0,15.0,12.0,13.0,0.0,15.0,0.0,0.0,3642.0
"6",1.0,16.0,6.0,4.0,22.0,2.0,1.0,0.0,17.0,3.0,0.0,3642.0
"7",1.0,2.0,11.0,4.0,7.0,3.0,6.0,7.0,12.0,2.0,0.0,3642.0
"9",1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3642.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0
"14",1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0
"1",0.0,0.0,21.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3643.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,3643.0
"3",0.0,13.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3643.0
"4",0.0,8.0,19.0,8.0,2.0,11.0,11.0,11.0,7.0,1.0,0.0,3643.0
"5",0.0,0.0,16.0,1.0,12.0,16.0,14.0,16.0,3.0,0.0,0.0,3643.0
"6",0.0,5.0,6.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,3643.0
"7",0.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3643.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.0
"1",1.0,9.0,26.0,15.0,29.0,14.0,0.0,5.0,0.0,0.0,0.0,3644.0
"2",1.0,1.0,9.0,32.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3644.0
"3",1.0,22.0,41.0,34.0,12.0,17.0,9.0,13.0,2.0,0.0,0.0,3644.0
"4",1.0,8.0,15.0,0.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,3644.0
"5",1.0,0.0,1.0,23.0,21.0,18.0,19.0,20.0,0.0,0.0,0.0,3644.0
"6",1.0,8.0,14.0,7.0,3.0,5.0,2.0,3.0,11.0,0.0,0.0,3644.0
"7",1.0,2.0,8.0,6.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,3644.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0
"1",1.0,0.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.0
"2",1.0,1.0,0.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3645.0
"3",1.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,3645.0
"4",1.0,1.0,9.0,26.0,5.0,2.0,1.0,3.0,4.0,29.0,0.0,3645.0
"5",1.0,0.0,0.0,24.0,23.0,25.0,12.0,0.0,19.0,0.0,0.0,3645.0
"6",1.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,3645.0
"7",1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3645.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3645.0
"1",0.0,10.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"3",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"4",0.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0
"1",1.0,0.0,91.0,3.0,4.0,12.0,0.0,0.0,2.0,32.0,0.0,3647.0
"2",1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,3647.0
"3",1.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,7.0,4.0,0.0,3647.0
"4",1.0,0.0,11.0,6.0,9.0,8.0,1.0,1.0,13.0,7.0,0.0,3647.0
"5",1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0
"6",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,15.0,0.0,3647.0
"7",1.0,0.0,2.0,3.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,3647.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0
"1",1.0,18.0,65.0,12.0,3.0,32.0,6.0,15.0,10.0,33.0,0.0,3648.0
"2",1.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3648.0
"3",1.0,6.0,10.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3648.0
"4",1.0,6.0,42.0,19.0,7.0,21.0,11.0,15.0,14.0,13.0,0.0,3648.0
"5",1.0,0.0,15.0,14.0,0.0,12.0,14.0,12.0,0.0,0.0,0.0,3648.0
"6",1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3648.0
"7",1.0,2.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,0.0,3648.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.0
"1",1.0,3.0,74.0,28.0,26.0,3.0,13.0,0.0,0.0,0.0,0.0,3649.0
"2",1.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,3649.0
"3",1.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,3649.0
"4",1.0,1.0,26.0,25.0,9.0,3.0,9.0,6.0,9.0,0.0,0.0,3649.0
"5",1.0,0.0,7.0,12.0,16.0,13.0,12.0,0.0,12.0,0.0,0.0,3649.0
"6",1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3649.0
"7",1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3649.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0
"1",0.0,0.0,16.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,3650.0
"2",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"3",0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3650.0
"4",0.0,7.0,13.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3650.0
"5",0.0,0.0,0.0,29.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,3650.0
"6",0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3650.0
"7",0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0
"1",0.0,34.0,335.0,132.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"2",0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"3",0.0,5.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"4",0.0,14.0,162.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"5",0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"6",0.0,2.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"7",0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"9",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"14",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3651.0
"1",0.0,4.0,7.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3652.0
"2",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
"3",0.0,25.0,21.0,25.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,3652.0
"4",0.0,32.0,19.0,41.0,0.0,6.0,10.0,8.0,7.0,3.0,0.0,3652.0
"5",0.0,0.0,0.0,44.0,0.0,15.0,13.0,12.0,15.0,0.0,0.0,3652.0
"6",0.0,14.0,14.0,9.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,3652.0
"7",0.0,9.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3652.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0
"1",0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"2",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"3",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"4",0.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"6",0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"7",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653.0
"1",1.0,3.0,4.0,116.0,0.0,7.0,7.0,58.0,0.0,0.0,0.0,3654.0
"2",1.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3654.0
"3",1.0,12.0,36.0,24.0,12.0,1.0,11.0,0.0,11.0,1.0,0.0,3654.0
"4",1.0,11.0,22.0,20.0,18.0,13.0,29.0,2.0,11.0,4.0,0.0,3654.0
"5",1.0,0.0,3.0,1.0,24.0,26.0,12.0,0.0,12.0,0.0,0.0,3654.0
"6",1.0,4.0,10.0,3.0,3.0,0.0,8.0,0.0,5.0,1.0,0.0,3654.0
"7",1.0,1.0,5.0,7.0,9.0,9.0,10.0,1.0,2.0,1.0,0.0,3654.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.0
"1",0.0,65.0,205.0,30.0,23.0,3.0,6.0,0.0,0.0,0.0,0.0,3655.0
"2",0.0,0.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3655.0
"3",0.0,5.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3655.0
"4",0.0,22.0,58.0,30.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,3655.0
"5",0.0,1.0,0.0,22.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,3655.0
"6",0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3655.0
"7",0.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0
"9",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0
"14",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0
"1",1.0,0.0,25.0,70.0,103.0,55.0,48.0,4.0,26.0,18.0,0.0,3656.0
"2",1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3656.0
"3",1.0,0.0,6.0,3.0,12.0,4.0,1.0,0.0,3.0,0.0,0.0,3656.0
"4",1.0,0.0,22.0,40.0,37.0,19.0,16.0,6.0,12.0,3.0,0.0,3656.0
"5",1.0,0.0,1.0,17.0,18.0,20.0,0.0,12.0,12.0,0.0,0.0,3656.0
"6",1.0,0.0,8.0,2.0,8.0,3.0,1.0,0.0,8.0,0.0,0.0,3656.0
"7",1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0
"9",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0
"1",0.0,23.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"2",0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3657.0
"3",0.0,27.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3657.0
"4",0.0,22.0,23.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3657.0
"5",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"6",0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3657.0
"7",0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"13",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"14",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"19",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0
"1",1.0,0.0,7.0,4.0,29.0,1.0,0.0,8.0,0.0,0.0,0.0,3658.0
"2",1.0,0.0,0.0,0.0,5.0,0.0,17.0,9.0,0.0,0.0,0.0,3658.0
"3",1.0,0.0,3.0,15.0,14.0,14.0,21.0,40.0,4.0,11.0,0.0,3658.0
"4",1.0,0.0,3.0,9.0,7.0,15.0,13.0,17.0,7.0,10.0,0.0,3658.0
"5",1.0,0.0,1.0,16.0,14.0,20.0,14.0,17.0,3.0,0.0,0.0,3658.0
"6",1.0,0.0,2.0,14.0,6.0,8.0,7.0,25.0,4.0,6.0,0.0,3658.0
"7",1.0,0.0,2.0,3.0,0.0,10.0,7.0,9.0,0.0,0.0,0.0,3658.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.0
"1",1.0,0.0,23.0,46.0,112.0,67.0,56.0,16.0,90.0,8.0,0.0,3659.0
"2",1.0,8.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,3659.0
"3",1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3659.0
"4",1.0,5.0,1.0,6.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3659.0
"5",1.0,0.0,0.0,18.0,14.0,13.0,0.0,16.0,13.0,0.0,0.0,3659.0
"6",1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3659.0
"7",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3659.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.0
"1",1.0,0.0,7.0,37.0,2.0,0.0,7.0,0.0,4.0,11.0,0.0,3660.0
"2",1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,3660.0
"3",1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3660.0
"4",1.0,0.0,6.0,4.0,1.0,2.0,5.0,3.0,10.0,3.0,0.0,3660.0
"5",1.0,0.0,0.0,14.0,15.0,16.0,25.0,0.0,15.0,0.0,0.0,3660.0
"6",1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,3660.0
"7",1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3660.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3660.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0
"19",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0
"1",1.0,0.0,277.0,285.0,137.0,172.0,94.0,88.0,66.0,99.0,0.0,3661.0
"2",1.0,0.0,6.0,1.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,3661.0
"3",1.0,0.0,19.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,3661.0
"4",1.0,0.0,150.0,118.0,53.0,83.0,57.0,26.0,36.0,19.0,0.0,3661.0
"5",1.0,0.0,1.0,22.0,24.0,34.0,9.0,17.0,22.0,0.0,0.0,3661.0
"6",1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3661.0
"7",1.0,0.0,6.0,13.0,7.0,11.0,8.0,2.0,4.0,1.0,0.0,3661.0
"9",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3661.0
"12",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.0
"13",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.0
"14",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.0
